StoreNo,Month,Revenue Type,Revenue Motion,Product Category,Motion,  Revenue  
19292522,1/1/2019,Actuals,Recurring,Service Licenses,High Potential,2321
19292522,1/1/2019,Actuals,Recurring,Service Products,High Potential,9463
19292522,1/1/2019,Actuals,Recurring,Product Green,High Potential,23
19292522,1/1/2019,Actuals,Recurring,Support Blue,High Potential,3
19292522,1/1/2019,Actuals,Recurring,Service Products,High Potential,186
19292522,1/1/2019,Actuals,Recurring,Product Orange,High Potential,2147
23636522,11/1/2017,Actuals,Recurring,Product Orange,Low Pot,787
23636522,12/1/2017,Actuals,Recurring,Product Orange,Low Pot,1097
23636522,1/1/2018,Actuals,Recurring,Product Orange,Low Pot,1156
23636522,2/1/2018,Actuals,Recurring,Product Orange,Low Pot,1130
23636522,3/1/2018,Actuals,Recurring,Product Orange,Low Pot,1035
23636522,4/1/2018,Actuals,Recurring,Product Orange,Low Pot,1031
23636522,5/1/2018,Actuals,Recurring,Product Orange,Low Pot,885
23636522,6/1/2018,Actuals,Recurring,Product Orange,Low Pot,886
23636522,7/1/2018,Actuals,Recurring,Product Orange,Low Pot,900
23636522,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,914
23636522,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,918
23636522,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,885
23636522,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,919
23636522,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,882
23636522,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,915
30707522,7/1/2017,Actuals,Recurring,Service Licenses,Low Pot,362
30707522,7/1/2017,Actuals,Recurring,Service Products,Low Pot,3610
30707522,7/1/2017,Actuals,Recurring,Product Green,Low Pot,366
30707522,7/1/2017,Actuals,Recurring,Support Blue,Low Pot,93
30707522,7/1/2017,Actuals,Recurring,Service Products,Low Pot,916
30707522,7/1/2017,Actuals,Recurring,Product Orange,Low Pot,577
30707522,8/1/2017,Actuals,Recurring,Service Licenses,Low Pot,398
30707522,8/1/2017,Actuals,Recurring,Service Products,Low Pot,5018
30707522,8/1/2017,Actuals,Recurring,Product Green,Low Pot,377
30707522,8/1/2017,Actuals,Recurring,Support Blue,Low Pot,88
30707522,8/1/2017,Actuals,Recurring,Service Products,Low Pot,1202
30707522,8/1/2017,Actuals,Recurring,Product Orange,Low Pot,810
30707522,9/1/2017,Actuals,Recurring,Service Licenses,Low Pot,603
30707522,9/1/2017,Actuals,Recurring,Service Products,Low Pot,4636
30707522,9/1/2017,Actuals,Recurring,Product Green,Low Pot,364
30707522,9/1/2017,Actuals,Recurring,Support Blue,Low Pot,71
30707522,9/1/2017,Actuals,Recurring,Service Products,Low Pot,1182
30707522,9/1/2017,Actuals,Recurring,Product Orange,Low Pot,837
30707522,10/1/2017,Actuals,Recurring,Service Licenses,Low Pot,688
30707522,10/1/2017,Actuals,Recurring,Service Products,Low Pot,5619
30707522,10/1/2017,Actuals,Recurring,Product Green,Low Pot,377
30707522,10/1/2017,Actuals,Recurring,Support Blue,Low Pot,84
30707522,10/1/2017,Actuals,Recurring,Service Products,Low Pot,580
30707522,10/1/2017,Actuals,Recurring,Product Orange,Low Pot,860
30707522,11/1/2017,Actuals,Recurring,Service Licenses,Low Pot,660
30707522,11/1/2017,Actuals,Recurring,Service Products,Low Pot,4726
30707522,11/1/2017,Actuals,Recurring,Product Green,Low Pot,306
30707522,11/1/2017,Actuals,Recurring,Support Blue,Low Pot,90
30707522,11/1/2017,Actuals,Recurring,Service Products,Low Pot,263
30707522,11/1/2017,Actuals,Recurring,Product Orange,Low Pot,694
30707522,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,683
30707522,12/1/2017,Actuals,Recurring,Service Products,Low Pot,4664
30707522,12/1/2017,Actuals,Recurring,Product Green,Low Pot,307
30707522,12/1/2017,Actuals,Recurring,Support Blue,Low Pot,93
30707522,12/1/2017,Actuals,Recurring,Service Products,Low Pot,273
30707522,12/1/2017,Actuals,Recurring,Product Orange,Low Pot,816
30707522,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,740
30707522,1/1/2018,Actuals,Recurring,Service Products,Low Pot,4408
30707522,1/1/2018,Actuals,Recurring,Product Green,Low Pot,307
30707522,1/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
30707522,1/1/2018,Actuals,Recurring,Service Products,Low Pot,273
30707522,1/1/2018,Actuals,Recurring,Product Orange,Low Pot,804
30707522,2/1/2018,Actuals,Recurring,Service Licenses,Low Pot,812
30707522,2/1/2018,Actuals,Recurring,Service Products,Low Pot,3219
30707522,2/1/2018,Actuals,Recurring,Product Green,Low Pot,316
30707522,2/1/2018,Actuals,Recurring,Support Blue,Low Pot,84
30707522,2/1/2018,Actuals,Recurring,Service Products,Low Pot,355
30707522,2/1/2018,Actuals,Recurring,Product Orange,Low Pot,649
30707522,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,979
30707522,3/1/2018,Actuals,Recurring,Service Products,Low Pot,3916
30707522,3/1/2018,Actuals,Recurring,Product Green,Low Pot,398
30707522,3/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
30707522,3/1/2018,Actuals,Recurring,Service Products,Low Pot,521
30707522,3/1/2018,Actuals,Recurring,Product Orange,Low Pot,745
30707522,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,940
30707522,4/1/2018,Actuals,Recurring,Service Products,Low Pot,3649
30707522,4/1/2018,Actuals,Recurring,Product Green,Low Pot,378
30707522,4/1/2018,Actuals,Recurring,Support Blue,Low Pot,90
30707522,4/1/2018,Actuals,Recurring,Service Products,Low Pot,473
30707522,4/1/2018,Actuals,Recurring,Product Orange,Low Pot,615
30707522,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,768
30707522,5/1/2018,Actuals,Recurring,Service Products,Low Pot,2289
30707522,5/1/2018,Actuals,Recurring,Product Green,Low Pot,390
30707522,5/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
30707522,5/1/2018,Actuals,Recurring,Service Products,Low Pot,273
30707522,5/1/2018,Actuals,Recurring,Product Orange,Low Pot,459
30707522,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,743
30707522,6/1/2018,Actuals,Recurring,Service Products,Low Pot,2071
30707522,6/1/2018,Actuals,Recurring,Product Green,Low Pot,378
30707522,6/1/2018,Actuals,Recurring,Support Blue,Low Pot,90
30707522,6/1/2018,Actuals,Recurring,Service Products,Low Pot,264
30707522,6/1/2018,Actuals,Recurring,Product Orange,Low Pot,478
30707522,7/1/2018,Actuals,Recurring,Service Licenses,Low Pot,738
30707522,7/1/2018,Actuals,Recurring,Service Products,Low Pot,2297
30707522,7/1/2018,Actuals,Recurring,Product Green,Low Pot,387
30707522,7/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
30707522,7/1/2018,Actuals,Recurring,Service Products,Low Pot,273
30707522,7/1/2018,Actuals,Recurring,Product Orange,Low Pot,546
30707522,8/1/2018,Actuals,Recurring,Service Licenses,Low Pot,622
30707522,8/1/2018,Actuals,Recurring,Service Products,Low Pot,2461
30707522,8/1/2018,Actuals,Recurring,Product Green,Low Pot,375
30707522,8/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
30707522,8/1/2018,Actuals,Recurring,Service Products,Low Pot,273
30707522,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,556
30707522,9/1/2018,Actuals,Recurring,Service Licenses,Low Pot,597
30707522,9/1/2018,Actuals,Recurring,Service Products,Low Pot,2393
30707522,9/1/2018,Actuals,Recurring,Product Green,Low Pot,364
30707522,9/1/2018,Actuals,Recurring,Support Blue,Low Pot,90
30707522,9/1/2018,Actuals,Recurring,Service Products,Low Pot,264
30707522,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,641
30707522,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,667
30707522,10/1/2018,Actuals,Recurring,Service Products,Low Pot,2630
30707522,10/1/2018,Actuals,Recurring,Product Green,Low Pot,377
30707522,10/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
30707522,10/1/2018,Actuals,Recurring,Service Products,Low Pot,268
30707522,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,659
30707522,11/1/2018,Registration Fee,Not Recurring,Support Yellow,Low Pot,21300
30707522,11/1/2018,Actuals,Recurring,Service Licenses,Low Pot,929
30707522,11/1/2018,Actuals,Recurring,Service Products,Low Pot,3082
30707522,11/1/2018,Actuals,Recurring,Product Green,Low Pot,364
30707522,11/1/2018,Actuals,Recurring,Support Blue,Low Pot,90
30707522,11/1/2018,Actuals,Recurring,Service Products,Low Pot,254
30707522,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,748
30707522,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,958
30707522,12/1/2018,Actuals,Recurring,Service Products,Low Pot,3259
30707522,12/1/2018,Actuals,Recurring,Product Green,Low Pot,377
30707522,12/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
30707522,12/1/2018,Actuals,Recurring,Service Products,Low Pot,273
30707522,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,1085
30707522,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,1042
30707522,1/1/2019,Actuals,Recurring,Service Products,Low Pot,3438
30707522,1/1/2019,Actuals,Recurring,Product Green,Low Pot,377
30707522,1/1/2019,Actuals,Recurring,Support Blue,Low Pot,89
30707522,1/1/2019,Actuals,Recurring,Service Products,Low Pot,273
30707522,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,1400
34949522,7/1/2017,Actuals,Recurring,Support Blue,Low Pot,124
34949522,7/1/2017,Actuals,Recurring,Product Orange,Low Pot,2
34949522,8/1/2017,Actuals,Recurring,Service Licenses,Low Pot,93
34949522,8/1/2017,Actuals,Recurring,Service Products,Low Pot,34
34949522,8/1/2017,Actuals,Recurring,Support Blue,Low Pot,150
34949522,8/1/2017,Actuals,Recurring,Product Orange,Low Pot,474
34949522,9/1/2017,Actuals,Recurring,Service Licenses,Low Pot,145
34949522,9/1/2017,Actuals,Recurring,Service Products,Low Pot,422
34949522,9/1/2017,Actuals,Recurring,Support Blue,Low Pot,141
34949522,9/1/2017,Actuals,Recurring,Product Orange,Low Pot,677
34949522,10/1/2017,Actuals,Recurring,Service Licenses,Low Pot,334
34949522,10/1/2017,Actuals,Recurring,Service Products,Low Pot,1195
34949522,10/1/2017,Actuals,Recurring,Support Blue,Low Pot,144
34949522,10/1/2017,Actuals,Recurring,Product Orange,Low Pot,1451
34949522,11/1/2017,Actuals,Recurring,Service Licenses,Low Pot,882
34949522,11/1/2017,Actuals,Recurring,Service Products,Low Pot,711
34949522,11/1/2017,Actuals,Recurring,Support Blue,Low Pot,144
34949522,11/1/2017,Actuals,Recurring,Product Orange,Low Pot,1786
34949522,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,1636
34949522,12/1/2017,Actuals,Recurring,Service Products,Low Pot,406
34949522,12/1/2017,Actuals,Recurring,Support Blue,Low Pot,67
34949522,12/1/2017,Actuals,Recurring,Product Orange,Low Pot,2039
34949522,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1667
34949522,1/1/2018,Actuals,Recurring,Service Products,Low Pot,413
34949522,1/1/2018,Actuals,Recurring,Support Blue,Low Pot,117
34949522,1/1/2018,Actuals,Recurring,Product Orange,Low Pot,2084
34949522,2/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1506
34949522,2/1/2018,Actuals,Recurring,Service Products,Low Pot,382
34949522,2/1/2018,Actuals,Recurring,Support Blue,Low Pot,138
34949522,2/1/2018,Actuals,Recurring,Product Orange,Low Pot,1890
34949522,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1667
34949522,3/1/2018,Actuals,Recurring,Service Products,Low Pot,274
34949522,3/1/2018,Actuals,Recurring,Support Blue,Low Pot,154
34949522,3/1/2018,Actuals,Recurring,Product Orange,Low Pot,2146
34949522,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1613
34949522,4/1/2018,Actuals,Recurring,Service Products,Low Pot,349
34949522,4/1/2018,Actuals,Recurring,Support Blue,Low Pot,149
34949522,4/1/2018,Actuals,Recurring,Product Orange,Low Pot,2173
34949522,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1687
34949522,5/1/2018,Actuals,Recurring,Service Products,Low Pot,605
34949522,5/1/2018,Actuals,Recurring,Support Blue,Low Pot,154
34949522,5/1/2018,Actuals,Recurring,Product Orange,Low Pot,2267
34949522,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1657
34949522,6/1/2018,Actuals,Recurring,Service Products,Low Pot,713
34949522,6/1/2018,Actuals,Recurring,Support Blue,Low Pot,149
34949522,6/1/2018,Actuals,Recurring,Product Orange,Low Pot,2214
34949522,7/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1349
34949522,7/1/2018,Actuals,Recurring,Service Products,Low Pot,907
34949522,7/1/2018,Actuals,Recurring,Support Blue,Low Pot,154
34949522,7/1/2018,Actuals,Recurring,Product Orange,Low Pot,2644
34949522,8/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1736
34949522,8/1/2018,Actuals,Recurring,Service Products,Low Pot,1235
34949522,8/1/2018,Actuals,Recurring,Support Blue,Low Pot,154
34949522,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,3474
34949522,9/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1680
34949522,9/1/2018,Actuals,Recurring,Service Products,Low Pot,1157
34949522,9/1/2018,Actuals,Recurring,Support Blue,Low Pot,149
34949522,9/1/2018,Actuals,Recurring,Service Licenses,Low Pot,245
34949522,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,2343
34949522,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1736
34949522,10/1/2018,Actuals,Recurring,Service Products,Low Pot,1309
34949522,10/1/2018,Actuals,Recurring,Support Blue,Low Pot,154
34949522,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,325
34949522,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,2343
34949522,11/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1697
34949522,11/1/2018,Actuals,Recurring,Service Products,Low Pot,1547
34949522,11/1/2018,Actuals,Recurring,Support Blue,Low Pot,149
34949522,11/1/2018,Actuals,Recurring,Service Licenses,Low Pot,314
34949522,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,2403
34949522,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1816
34949522,12/1/2018,Actuals,Recurring,Service Products,Low Pot,1689
34949522,12/1/2018,Actuals,Recurring,Support Blue,Low Pot,149
34949522,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,325
34949522,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,2536
34949522,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,1815
34949522,1/1/2019,Actuals,Recurring,Service Products,Low Pot,1962
34949522,1/1/2019,Actuals,Recurring,Support Blue,Low Pot,154
34949522,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,325
34949522,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,2580
35757522,10/1/2017,Actuals,Recurring,Service Products,Low Pot,156
35757522,11/1/2017,Actuals,Recurring,Service Products,Low Pot,416
35757522,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,43
35757522,12/1/2017,Actuals,Recurring,Service Products,Low Pot,2911
35757522,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,130
35757522,1/1/2018,Actuals,Recurring,Service Products,Low Pot,3229
35757522,1/1/2018,Actuals,Recurring,Service Products,Low Pot,6
35757522,2/1/2018,Actuals,Recurring,Service Licenses,Low Pot,327
35757522,2/1/2018,Actuals,Recurring,Service Products,Low Pot,3698
35757522,2/1/2018,Actuals,Recurring,Service Products,Low Pot,16
35757522,2/1/2018,Actuals,Recurring,Product Orange,Low Pot,27
35757522,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,344
35757522,3/1/2018,Actuals,Recurring,Service Products,Low Pot,4066
35757522,3/1/2018,Actuals,Recurring,Service Products,Low Pot,25
35757522,3/1/2018,Actuals,Recurring,Product Orange,Low Pot,19
35757522,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,390
35757522,4/1/2018,Actuals,Recurring,Service Products,Low Pot,4019
35757522,4/1/2018,Actuals,Recurring,Support Blue,Low Pot,75
35757522,4/1/2018,Actuals,Recurring,Service Products,Low Pot,29
35757522,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,422
35757522,5/1/2018,Actuals,Recurring,Service Products,Low Pot,3547
35757522,5/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
35757522,5/1/2018,Actuals,Recurring,Service Products,Low Pot,40
35757522,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,435
35757522,6/1/2018,Actuals,Recurring,Service Products,Low Pot,4145
35757522,6/1/2018,Actuals,Recurring,Support Blue,Low Pot,96
35757522,6/1/2018,Actuals,Recurring,Service Products,Low Pot,46
35757522,7/1/2018,Actuals,Recurring,Service Licenses,Low Pot,383
35757522,7/1/2018,Actuals,Recurring,Service Products,Low Pot,3323
35757522,7/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
35757522,7/1/2018,Actuals,Recurring,Service Products,Low Pot,26
35757522,8/1/2018,Actuals,Recurring,Service Licenses,Low Pot,399
35757522,8/1/2018,Actuals,Recurring,Service Products,Low Pot,3782
35757522,8/1/2018,Actuals,Recurring,Support Blue,Low Pot,97
35757522,8/1/2018,Actuals,Recurring,Service Products,Low Pot,9
35757522,9/1/2018,Actuals,Recurring,Service Licenses,Low Pot,400
35757522,9/1/2018,Actuals,Recurring,Service Products,Low Pot,3634
35757522,9/1/2018,Actuals,Recurring,Support Blue,Low Pot,96
35757522,9/1/2018,Actuals,Recurring,Service Products,Low Pot,8
35757522,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,65
35757522,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,385
35757522,10/1/2018,Actuals,Recurring,Service Products,Low Pot,3814
35757522,10/1/2018,Actuals,Recurring,Support Blue,Low Pot,94
35757522,10/1/2018,Actuals,Recurring,Service Products,Low Pot,8
